# TDA Hydrogen Analysis Results - Generated by TDA Analysis System
# Generated: 2025-07-08T02:36:42.964486
#
# === EXPERIMENT INFORMATION ===
# Experiment Name: 19-05-25 SS316L_sample(32)_300C_18hours 2025-05-20 15-20-13
# Source Folder: C:/Users/matth/OneDrive - The University of Manchester/PhD/Second year progress report/My data/TDA/19-05-25 SS316L_sample(32)_300C_18hours 2025-05-20 15-20-13
# Extraction Date: 2025-07-08T02:36:42.963487
# Operator: SYSTEM
#
# === SAMPLE PARAMETERS ===
# Sample Weight: 5.0 g
# Flow Rate: 20.0 ml/min
# Cycle Time: 5.0 minutes
#
# === DATA QUALITY SUMMARY ===
# Total Runs Attempted: 216
# Successful Runs: 216
# Failed Runs: 0
# Data Quality Score: Excellent (100.0% success rate)
#
# === CALCULATED RESULTS SUMMARY ===
# Total Hydrogen Released: 0.714868 ppm
# Maximum Evolution Rate: 0.02415511 ppm/min
# Average Evolution Rate: 0.00066191 ppm/min
# Experiment Duration: 1075.0 minutes (17.92 hours)
#
# === COLUMN DEFINITIONS ===
# Run: Sequential run number from GC analysis
# Timestamp: Date and time of measurement (MM/DD/YYYY HH:MM:SS)
# Time_minutes: Minutes elapsed from start of experiment
# Peak_Area_µVs: Raw peak area from chromatograph (µV*s)
# Peak_Height_µV: Raw peak height from chromatograph (µV)
# H_ppm_per_min: Calculated hydrogen evolution rate (ppm/min)
# H_ppm_over_cycle: Hydrogen evolved during this cycle (ppm)
# Cumulative_H_ppm: Total cumulative hydrogen evolved (ppm)
# Quality_Flags: Data quality indicators (outlier, low_signal, etc.)
#
Run,Timestamp,Time_minutes,Peak_Area_µVs,Peak_Height_µV,H_ppm_per_min,H_ppm_over_cycle,Cumulative_H_ppm,Quality_Flags
89,1747779304,440.00,1917.90332,334.22357,0.00013966,0.00069828,0.68235643,
90,,445.00,2.00000,0.00000,0.00000015,0.00000073,0.68235716,low_signal
91,,450.00,2.00000,0.00000,0.00000015,0.00000073,0.68235788,low_signal
92,1747780278,455.00,887.71411,201.26535,0.00006464,0.00032320,0.68268109,
93,,460.00,2.00000,0.00000,0.00000015,0.00000073,0.68268182,low_signal
94,,465.00,2.00000,0.00000,0.00000015,0.00000073,0.68268255,low_signal
95,1747781251,470.00,1912.72766,245.94574,0.00013928,0.00069640,0.68337894,
96,1747781576,475.00,1509.16541,256.83478,0.00010989,0.00054947,0.68392841,
97,1747781897,480.00,1834.61511,251.23734,0.00013359,0.00066796,0.68459637,
98,,485.00,2.00000,0.00000,0.00000015,0.00000073,0.68459710,low_signal
99,,490.00,2.00000,0.00000,0.00000015,0.00000073,0.68459783,low_signal
100,1747782869,495.00,2367.98145,278.25269,0.00017243,0.00086215,0.68545998,
101,1747783193,500.00,1349.85120,271.01968,0.00009829,0.00049146,0.68595144,
102,,505.00,2.00000,0.00000,0.00000015,0.00000073,0.68595217,low_signal
103,1747783835,510.00,1805.48804,244.08022,0.00013147,0.00065735,0.68660952,
104,1747784159,515.00,1551.80933,223.96765,0.00011300,0.00056499,0.68717452,
105,,520.00,2.00000,0.00000,0.00000015,0.00000073,0.68717524,low_signal
106,1747784801,525.00,1922.40771,250.95694,0.00013998,0.00069992,0.68787517,
107,,530.00,2.00000,0.00000,0.00000015,0.00000073,0.68787590,low_signal
108,,535.00,2.00000,0.00000,0.00000015,0.00000073,0.68787662,low_signal
109,1747785771,540.00,2490.58862,293.37891,0.00018136,0.00090679,0.68878341,
110,,545.00,2.00000,0.00000,0.00000015,0.00000073,0.68878414,low_signal
111,1747786419,550.00,1287.41772,235.66843,0.00009375,0.00046873,0.68925287,
112,,555.00,2.00000,0.00000,0.00000015,0.00000073,0.68925360,low_signal
113,,560.00,2.00000,0.00000,0.00000015,0.00000073,0.68925433,low_signal
114,1747787387,565.00,2236.09912,295.00739,0.00016283,0.00081413,0.69006846,
115,,570.00,2.00000,0.00000,0.00000015,0.00000073,0.69006919,low_signal
116,,575.00,2.00000,0.00000,0.00000015,0.00000073,0.69006992,low_signal
117,1747788352,580.00,3740.59814,367.07147,0.00027238,0.00136190,0.69143182,
118,1747788675,585.00,1402.75879,252.48105,0.00010215,0.00051073,0.69194255,
119,1747788996,590.00,780.93701,210.46901,0.00005687,0.00028433,0.69222688,
120,1747789317,595.00,1621.60791,249.12941,0.00011808,0.00059041,0.69281728,
121,1747789638,600.00,2280.92896,286.28430,0.00016609,0.00083046,0.69364774,
122,,605.00,2.00000,0.00000,0.00000015,0.00000073,0.69364847,low_signal
123,1747790281,610.00,1759.19617,270.76590,0.00012810,0.00064050,0.69428897,
124,,615.00,2.00000,0.00000,0.00000015,0.00000073,0.69428970,low_signal
125,1747790928,620.00,1905.91089,222.99258,0.00013878,0.00069392,0.69498361,
126,,625.00,2.00000,0.00000,0.00000015,0.00000073,0.69498434,low_signal
127,1747791574,630.00,1849.65881,259.66074,0.00013469,0.00067344,0.69565778,
128,1747791898,635.00,3256.96802,360.78391,0.00023716,0.00118582,0.69684360,
129,,640.00,2.00000,0.00000,0.00000015,0.00000073,0.69684432,low_signal
130,1747792543,645.00,1454.31860,232.87158,0.00010590,0.00052950,0.69737382,
131,1747792867,650.00,1389.19934,227.54047,0.00010116,0.00050579,0.69787961,
132,,655.00,2.00000,0.00000,0.00000015,0.00000073,0.69788034,low_signal
133,1747793515,660.00,2206.46509,263.38739,0.00016067,0.00080334,0.69868368,
134,1747793839,665.00,2397.00146,227.13972,0.00017454,0.00087272,0.69955640,
135,,670.00,2.00000,0.00000,0.00000015,0.00000073,0.69955713,low_signal
136,,675.00,2.00000,0.00000,0.00000015,0.00000073,0.69955786,low_signal
137,,680.00,2.00000,0.00000,0.00000015,0.00000073,0.69955859,low_signal
138,,685.00,2.00000,0.00000,0.00000015,0.00000073,0.69955931,low_signal
139,,690.00,2.00000,0.00000,0.00000015,0.00000073,0.69956004,low_signal
140,,695.00,2.00000,0.00000,0.00000015,0.00000073,0.69956077,low_signal
141,,700.00,2.00000,0.00000,0.00000015,0.00000073,0.69956150,low_signal
142,,705.00,2.00000,0.00000,0.00000015,0.00000073,0.69956223,low_signal
143,1747796745,710.00,2339.60474,262.79514,0.00017036,0.00085182,0.70041405,
144,1747797070,715.00,2157.34082,263.30991,0.00015709,0.00078546,0.70119950,
145,,720.00,2.00000,0.00000,0.00000015,0.00000073,0.70120023,low_signal
146,1747797718,725.00,2358.15381,345.32486,0.00017171,0.00085857,0.70205881,
147,,730.00,2.00000,0.00000,0.00000015,0.00000073,0.70205953,low_signal
148,,735.00,2.00000,0.00000,0.00000015,0.00000073,0.70206026,low_signal
149,,740.00,2.00000,0.00000,0.00000015,0.00000073,0.70206099,low_signal
150,1747799008,745.00,2618.01416,351.42786,0.00019064,0.00095318,0.70301417,
151,,750.00,2.00000,0.00000,0.00000015,0.00000073,0.70301490,low_signal
152,,755.00,2.00000,0.00000,0.00000015,0.00000073,0.70301563,low_signal
153,1747799978,760.00,1302.01233,221.51462,0.00009481,0.00047405,0.70348968,
154,,765.00,2.00000,0.00000,0.00000015,0.00000073,0.70349040,low_signal
155,,770.00,2.00000,0.00000,0.00000015,0.00000073,0.70349113,low_signal
156,,775.00,2.00000,0.00000,0.00000015,0.00000073,0.70349186,low_signal
157,1747801269,780.00,1468.96008,212.87242,0.00010697,0.00053483,0.70402669,
158,1747801593,785.00,1613.13257,216.85657,0.00011746,0.00058732,0.70461401,
159,,790.00,2.00000,0.00000,0.00000015,0.00000073,0.70461474,low_signal
160,1747802238,795.00,1041.28577,235.19194,0.00007582,0.00037912,0.70499386,
161,1747802561,800.00,3275.10693,387.61755,0.00023848,0.00119242,0.70618628,
162,,805.00,2.00000,0.00000,0.00000015,0.00000073,0.70618701,low_signal
163,,810.00,2.00000,0.00000,0.00000015,0.00000073,0.70618774,low_signal
164,1747803524,815.00,1327.48499,275.18295,0.00009666,0.00048332,0.70667105,
165,1747803848,820.00,1934.93127,201.93971,0.00014090,0.00070448,0.70737554,
166,,825.00,2.00000,0.00000,0.00000015,0.00000073,0.70737627,low_signal
167,,830.00,2.00000,0.00000,0.00000015,0.00000073,0.70737699,low_signal
168,,835.00,2.00000,0.00000,0.00000015,0.00000073,0.70737772,low_signal
169,,840.00,2.00000,0.00000,0.00000015,0.00000073,0.70737845,low_signal
170,,845.00,2.00000,0.00000,0.00000015,0.00000073,0.70737918,low_signal
171,,850.00,2.00000,0.00000,0.00000015,0.00000073,0.70737991,low_signal
172,1747806103,855.00,1157.03320,255.50571,0.00008425,0.00042126,0.70780117,
173,1747806424,860.00,894.07617,203.42625,0.00006510,0.00032552,0.70812669,
174,,865.00,2.00000,0.00000,0.00000015,0.00000073,0.70812742,low_signal
175,1747807069,870.00,1774.94812,286.79041,0.00012925,0.00064624,0.70877365,
176,,875.00,2.00000,0.00000,0.00000015,0.00000073,0.70877438,low_signal
177,,880.00,2.00000,0.00000,0.00000015,0.00000073,0.70877511,low_signal
178,,885.00,2.00000,0.00000,0.00000015,0.00000073,0.70877584,low_signal
179,,890.00,2.00000,0.00000,0.00000015,0.00000073,0.70877656,low_signal
180,1747808687,895.00,1311.36597,269.83084,0.00009549,0.00047745,0.70925402,
181,,900.00,2.00000,0.00000,0.00000015,0.00000073,0.70925474,low_signal
182,,905.00,2.00000,0.00000,0.00000015,0.00000073,0.70925547,low_signal
183,,910.00,2.00000,0.00000,0.00000015,0.00000073,0.70925620,low_signal
184,,915.00,2.00000,0.00000,0.00000015,0.00000073,0.70925693,low_signal
185,,920.00,2.00000,0.00000,0.00000015,0.00000073,0.70925766,low_signal
186,1747810629,925.00,1547.24963,220.55188,0.00011267,0.00056333,0.70982099,
187,,930.00,2.00000,0.00000,0.00000015,0.00000073,0.70982172,low_signal
188,1747811275,935.00,2817.98706,343.28540,0.00020520,0.00102599,0.71084771,
189,1747811599,940.00,1827.17786,268.53854,0.00013305,0.00066525,0.71151296,
190,,945.00,2.00000,0.00000,0.00000015,0.00000073,0.71151369,low_signal
191,,950.00,2.00000,0.00000,0.00000015,0.00000073,0.71151442,low_signal
192,,955.00,2.00000,0.00000,0.00000015,0.00000073,0.71151514,low_signal
193,,960.00,2.00000,0.00000,0.00000015,0.00000073,0.71151587,low_signal
194,,965.00,2.00000,0.00000,0.00000015,0.00000073,0.71151660,low_signal
195,,970.00,2.00000,0.00000,0.00000015,0.00000073,0.71151733,low_signal
196,,975.00,2.00000,0.00000,0.00000015,0.00000073,0.71151806,low_signal
197,1747814182,980.00,2101.18726,293.97876,0.00015300,0.00076501,0.71228307,
198,,985.00,2.00000,0.00000,0.00000015,0.00000073,0.71228380,low_signal
199,,990.00,2.00000,0.00000,0.00000015,0.00000073,0.71228453,low_signal
200,,995.00,2.00000,0.00000,0.00000015,0.00000073,0.71228526,low_signal
201,1747815475,1000.00,2412.40796,315.26627,0.00017567,0.00087833,0.71316358,
202,,1005.00,2.00000,0.00000,0.00000015,0.00000073,0.71316431,low_signal
203,,1010.00,2.00000,0.00000,0.00000015,0.00000073,0.71316504,low_signal
204,,1015.00,2.00000,0.00000,0.00000015,0.00000073,0.71316577,low_signal
205,,1020.00,2.00000,0.00000,0.00000015,0.00000073,0.71316649,low_signal
206,1747817090,1025.00,1216.74329,214.00545,0.00008860,0.00044300,0.71360950,
207,,1030.00,2.00000,0.00000,0.00000015,0.00000073,0.71361022,low_signal
208,,1035.00,2.00000,0.00000,0.00000015,0.00000073,0.71361095,low_signal
209,1747818058,1040.00,1823.45728,267.86456,0.00013278,0.00066390,0.71427485,
210,,1045.00,2.00000,0.00000,0.00000015,0.00000073,0.71427558,low_signal
211,,1050.00,2.00000,0.00000,0.00000015,0.00000073,0.71427630,low_signal
212,,1055.00,2.00000,0.00000,0.00000015,0.00000073,0.71427703,low_signal
213,,1060.00,2.00000,0.00000,0.00000015,0.00000073,0.71427776,low_signal
214,,1065.00,2.00000,0.00000,0.00000015,0.00000073,0.71427849,low_signal
215,,1070.00,2.00000,0.00000,0.00000015,0.00000073,0.71427922,low_signal
216,1747820320,1075.00,1616.96204,218.13776,0.00011774,0.00058871,0.71486793,
